2020,1,1,-1.2,88.2,.07,0,0,3.9,7.1,1,.8,112,35,2.1,-.02,.49,-2.9
2020,1,2,-.9,88,.07,0,0,3.6,7.1,1.2,1.2,82,18,2.1,-.02,.5,-2.6
2020,1,3,-1.6,90.4,.05,0,0,3.4,7.1,.9,.8,36,30,1.9,-.02,.49,-2.9
2020,1,4,-2.2,91.4,.05,0,0,3.2,7.1,1.4,1.2,154,25,2.5,-.02,.47,-3.4
2020,1,5,-3.1,92.4,.04,0,0,3.1,7.1,.8,.3,13,65,1.6,-.02,.45,-4.1
2020,1,6,-3.2,93.6,.03,0,0,2.9,7,.9,.6,24,44,2.2,-.02,.45,-4.1
2020,1,7,-3.1,93.7,.03,0,0,2.7,7,.8,.7,106,18,1.4,-.02,.46,-4
2020,1,8,-2.3,93,.04,.12,0,2.6,7,.7,.6,96,31,1.6,0,.48,-3.3
2020,1,9,-.4,89.1,.06,.67,0,2.5,6.9,1.4,1.2,312,28,2.5,.04,.53,-2
2020,1,10,2,82.3,.13,1.28,0,2.5,6.9,1.3,1.3,330,18,2.8,.14,.58,-.8
2020,1,11,6.2,65.1,.34,1.72,0,3.2,6.9,.5,.2,161,66,1.8,.23,.61,0
2020,1,12,9.3,51.2,.57,2.02,0,4.4,6.8,1.2,.9,297,41,3.2,.32,.6,-.3
2020,1,13,10.4,48.6,.65,2.1,0,5.7,6.8,2.4,2.3,294,18,4.2,.36,.61,.1
2020,1,14,11.9,46.2,.75,1.96,0,6.8,6.7,3.2,3,288,19,5.2,.36,.64,.7
2020,1,15,12.5,42.9,.83,1.62,0,7.6,6.7,3.5,3.2,280,23,5.8,.3,.62,.2
2020,1,16,12.6,40.3,.87,1.09,0,8.1,6.7,4.3,4.2,291,12,6,.22,.59,-.5
2020,1,17,11.9,45.8,.75,.5,0,8.1,6.7,4.8,4.7,289,9,7.1,.1,.63,.5
2020,1,18,8.9,60.1,.46,.04,0,7.8,6.7,2.6,2.6,281,11,4.2,.02,.68,1.5
2020,1,19,6.8,70.3,.29,0,0,7.3,6.8,2.1,2.1,276,12,3.4,0,.69,1.7
2020,1,20,6.3,73,.26,0,0,6.9,6.9,2.4,2.2,301,24,4.8,0,.7,1.8
2020,1,21,6,74,.24,0,0,6.6,6.9,1,.8,261,36,2.7,-.01,.69,1.8
2020,1,22,6.3,71.5,.27,0,0,6.4,7,1.1,.7,278,47,3.1,-.01,.68,1.5
2020,1,23,5.8,71.5,.26,0,0,6.2,7.1,.7,.6,237,31,2.2,-.01,.66,1
2020,1,24,5.2,70,.27,0,0,6,7.1,1.3,1.3,256,13,2.9,-.01,.62,.2
2020,2,1,4.1,75.3,.2,0,0,5.7,7.2,2.2,2,263,23,3.6,-.01,.62,.1
2020,2,2,4.4,74.2,.22,0,0,5.4,7.2,2.5,2.4,294,12,4.8,0,.62,.2
2020,2,3,3.9,79.9,.16,0,.76,5.3,7.2,2.6,2.4,302,27,5.7,-.01,.64,.7
2020,2,4,2.7,90.5,.07,0,1.02,5.2,7.2,2.1,.6,34,70,4.2,-.02,.67,1.3
2020,2,5,1.8,92.8,.05,0,0,5,7.3,2.1,2,88,14,3.9,-.02,.65,.8
2020,2,6,1.6,94.2,.04,0,0,4.8,7.3,1.7,1.6,113,15,3.3,-.02,.64,.7
2020,2,7,1.7,94,.04,0,0,4.7,7.3,1.6,1.5,94,12,2.8,-.02,.65,.8
2020,2,8,1.6,93.9,.04,.05,0,4.6,7.3,.4,.1,89,68,2.1,-.01,.64,.7
2020,2,9,2.5,93.5,.05,.53,0,4.6,7.3,1.2,1.1,96,27,4,.02,.68,1.5
2020,2,10,5,80.1,.17,1.28,0,4.9,7.3,1,.4,195,64,2.8,.15,.7,1.8
2020,2,11,6.2,71.7,.27,1.69,0,5.6,7.3,2.2,2,288,28,5.9,.23,.68,1.5
2020,2,12,7.7,60.5,.41,2.04,0,6.3,7.2,5.9,5.7,281,13,8.4,.35,.64,.6
2020,2,13,8.2,58.8,.45,1.54,0,6.9,7.2,5.9,5.7,291,14,9.3,.27,.64,.6
2020,2,14,9.3,47.2,.62,1.61,0,7.4,7.2,6.7,6.5,305,12,10.3,.32,.55,-1.3
2020,2,15,9.5,41.5,.69,1.57,0,7.9,7.2,7,6.7,299,16,11.6,.33,.49,-2.9
2020,2,16,9.6,42.5,.69,1.15,0,8.1,7.2,6.4,6.1,302,20,9.7,.24,.51,-2.5
2020,2,17,8.7,46.5,.6,.49,0,8,7.3,5.8,5.7,301,12,8.7,.11,.52,-2.1
2020,2,18,6.1,56.5,.42,.05,0,7.5,7.3,2.8,2.8,310,11,5.2,.02,.53,-2
2020,2,19,3.8,66,.28,0,0,6.9,7.3,.8,.7,327,31,1.9,-.01,.53,-1.9
2020,2,20,2.7,68.8,.23,0,0,6.4,7.4,.7,.5,340,43,1.9,-.01,.51,-2.5
2020,2,21,2.2,66.6,.24,0,0,5.8,7.4,.8,.4,312,57,2.2,-.01,.48,-3.4
2020,2,22,1.3,67.9,.22,0,0,5.3,7.5,1.3,.5,9,65,2.2,-.01,.46,-4
2020,2,23,1.4,72,.19,0,0,4.9,7.5,1.5,.7,35,60,3.4,-.01,.49,-3.1
2020,2,24,1,74.6,.17,0,0,4.6,7.6,1,.4,8,62,1.9,-.01,.49,-3
2020,3,1,-.6,81,.11,0,0,4.2,7.6,.8,.5,36,53,1.6,-.01,.47,-3.4
2020,3,2,-.4,77.9,.13,0,0,3.9,7.6,1.7,1.7,345,11,2.5,-.01,.46,-3.8
2020,3,3,-1.1,79.3,.12,0,0,3.7,7.6,1.2,1.1,134,22,2,-.01,.45,-4.2
2020,3,4,-1.4,77.8,.12,0,0,3.5,7.5,1.6,1.6,107,16,2.5,-.01,.43,-4.8
2020,3,5,-1.9,78.8,.11,0,0,3.3,7.5,1.6,1.6,91,9,2.4,-.01,.42,-5
2020,3,6,-2.4,81.6,.09,0,0,3.1,7.5,1.8,1.8,96,8,2.6,-.01,.42,-5.1
2020,3,7,-2,77.7,.12,0,0,2.9,7.4,1.8,1.8,90,11,2.8,-.01,.41,-5.3
2020,3,8,-2.8,81.3,.09,.12,0,2.8,7.4,1.5,1.2,356,37,3.7,0,.4,-5.6
2020,3,9,-.3,77.9,.14,.67,0,2.7,7.3,1.1,1,12,24,2.8,.04,.46,-3.7
2020,3,10,3.6,61.5,.31,1.28,0,2.7,7.3,1.3,1.1,335,33,2.3,.15,.48,-3.2
2020,3,11,5.2,52.7,.42,1.77,0,3.3,7.2,1.2,1,266,29,2.7,.24,.46,-3.7
2020,3,12,7.8,40,.63,2.07,0,4.5,7.2,1.1,.8,192,41,2.5,.32,.42,-4.9
2020,3,13,9.4,36.8,.75,2.11,0,5.8,7.1,1,.5,200,59,2.9,.34,.43,-4.7
2020,3,14,10.5,31.3,.87,2.01,0,7,7.1,1.3,.9,180,43,2.8,.34,.4,-5.8
2020,3,15,11.4,31.4,.93,1.65,0,8,7.1,1.1,.9,310,40,3.1,.27,.43,-4.9
