2019,1,1,5.8,50.9,.45,0,0,4.4,6.8,6.7,6.5,183,12,10,.05,.47,-3.5
2019,1,2,5.7,49.7,.46,0,0,4.4,6.8,6.7,6.6,186,13,10.2,.06,.46,-4
2019,1,3,5.4,51.6,.43,0,0,4.4,6.8,5.5,5.4,193,13,9.1,.04,.46,-3.8
2019,1,4,2.3,83.9,.13,0,0,4.3,6.9,3,2.5,311,32,5.2,-.01,.6,-.2
2019,1,5,.5,95.7,.03,0,0,4.2,6.9,1.8,1.8,338,13,4.1,-.02,.61,-.1
2019,1,6,-.1,97,.02,0,0,3.9,6.9,2.2,2.1,332,11,4,-.02,.59,-.5
2019,1,7,-.7,97.8,.01,0,0,3.5,6.9,3.2,3.1,328,11,5.8,-.02,.57,-1
2019,1,8,-1.6,98,.01,.03,0,3.2,6.9,2.5,2.5,332,9,4.8,-.02,.53,-1.9
2019,1,9,-1.3,98.3,.01,.15,0,2.9,6.9,2.1,2,333,11,3,0,.54,-1.6
2019,1,10,-.9,98.6,.01,.39,0,2.8,6.9,1.6,1.5,326,10,2.7,0,.56,-1.1
2019,1,11,-.3,98.9,.01,.73,0,3.2,6.9,.7,.6,336,25,1.5,.05,.59,-.5
2019,1,12,1,99.3,0,1.63,2.54,4,6.9,.5,.4,28,38,1.8,.17,.65,.9
2019,1,13,2.4,98.5,.01,1.29,0,5.6,6.9,1.5,1.4,312,24,3.3,.13,.71,2.1
2019,1,14,2.2,91.6,.06,.52,0,5.8,6.9,2.3,2.3,309,13,3.6,.02,.65,1
2019,1,15,2.4,91.2,.06,.52,0,5.8,6.8,2.1,2,316,14,3.3,.02,.66,1.1
2019,1,16,2.8,87.9,.09,.39,0,5.7,6.8,2.8,2.8,311,11,4.3,.01,.65,1
2019,1,17,2.4,87.3,.09,.16,0,5.5,6.9,2.6,2.5,338,14,4.2,.01,.63,.5
2019,1,18,2.2,85.6,.1,.01,0,5.3,6.9,2.1,2,336,14,3.7,-.01,.61,0
2019,1,19,2.1,83.4,.12,0,0,5,6.9,.9,.9,335,15,2.6,-.02,.59,-.4
2019,1,20,1.5,85.4,.1,0,0,4.7,6.9,1.5,1.2,143,37,3.5,-.02,.58,-.7
2019,1,21,1,89.2,.07,0,0,4.4,7,1.4,1.2,222,24,2.2,-.02,.59,-.5
2019,1,22,.8,90.1,.06,0,0,4.2,7,.8,.8,215,13,1.9,-.02,.58,-.6
2019,1,23,.8,88.1,.08,0,0,4,7,.2,.2,191,22,.9,-.02,.57,-1
2019,1,24,.4,90.3,.06,0,0,3.9,7,.5,.4,128,33,1.7,-.02,.57,-1
2019,2,1,-.1,91.4,.05,0,0,3.6,7,.6,.5,88,12,1.3,-.02,.56,-1.3
2019,2,2,-1,93.2,.04,0,0,3.3,7,.3,.1,49,63,1.6,-.02,.53,-2
2019,2,3,-1,94.3,.03,0,0,3,7,.7,.6,113,32,1.7,-.02,.53,-1.8
