2018,1,1,6.7,31.8,.67,0,0,10,11.8,1.3,1.2,87,11,1.9,.02,.31,-8.9
2018,1,2,4.3,37.1,.52,0,0,9.5,11.8,1,.8,54,36,1.6,.01,.31,-9.1
2018,1,3,3.6,38.5,.49,0,0,9,11.8,1,.9,69,21,1.6,.01,.3,-9.3
2018,1,4,3.2,39.9,.46,0,0,8.5,11.9,1.2,1.2,36,20,1.9,.01,.31,-9.1
2018,1,5,2.3,42,.42,0,0,8.1,11.8,.9,.9,81,19,1.6,.01,.3,-9.3
2018,1,6,.9,47.7,.34,0,0,7.7,11.9,.8,.6,66,43,1.5,0,.31,-8.9
2018,1,7,1.1,46.7,.35,0,0,7.3,11.8,.8,.8,56,18,1.3,0,.31,-9
2018,1,8,.8,48.5,.33,.11,0,6.9,11.8,.9,.8,48,17,1.3,.02,.31,-8.9
2018,1,9,5.9,34.1,.62,.66,0,6.9,11.8,.4,.4,344,21,1.5,.06,.32,-8.7
2018,1,10,9.2,28.9,.83,1.24,0,7.8,11.7,1.1,1,324,15,2.2,.18,.34,-8
2018,1,11,12.6,23.5,1.12,1.69,0,9.3,11.7,.9,.8,287,31,2.7,.29,.34,-7.8
2018,1,12,15.1,22.4,1.33,2,0,11.2,11.6,1.3,.9,263,40,3.8,.37,.38,-6.3
2018,1,13,18.5,15.2,1.81,2.08,0,13,11.6,1.2,.9,304,39,2.8,.42,.32,-8.4
2018,1,14,20.5,14.6,2.06,1.96,0,14.7,11.5,1.1,.9,330,40,3.1,.41,.35,-7.3
2018,1,15,21.1,14.5,2.14,1.62,0,15.8,11.5,1.7,1.1,340,47,3.6,.35,.36,-7
2018,1,16,21.6,14.7,2.2,1.11,0,16.3,11.5,1.3,1.1,254,36,3.5,.23,.38,-6.4
2018,1,17,20.7,15.4,2.07,.44,0,16.1,11.5,1.4,1.3,273,21,3.6,.07,.38,-6.5
2018,1,18,17.5,19.3,1.62,.05,0,15.2,11.6,.7,.6,19,36,1.9,.05,.38,-6.2
2018,1,19,12.2,25.4,1.07,0,0,14.1,11.7,1.4,1.3,72,9,1.8,.04,.36,-7
2018,1,20,8.2,34.6,.72,0,0,13.1,11.8,1.2,.9,143,40,2.6,.02,.37,-6.7
2018,1,21,6.5,36.2,.62,0,0,12.2,11.9,1.5,1.5,125,14,2.4,.02,.35,-7.5
2018,1,22,6.5,36.5,.61,0,0,11.4,12,.9,.7,100,39,2.1,.01,.35,-7.3
2018,1,23,5.5,39.4,.55,0,0,10.9,12.1,1.2,1.1,99,26,2,.01,.35,-7.2
2018,1,24,5.9,38.9,.57,0,0,10.4,12.1,1.2,1.1,91,23,1.7,.01,.36,-7.1
2018,2,1,6.5,37,.61,0,0,10,12.2,1,.8,99,36,1.5,.01,.36,-7.2
2018,2,2,5.3,40.8,.53,0,0,9.6,12.2,1,.9,80,18,1.7,.01,.36,-6.9
2018,2,3,4.8,41.8,.5,0,0,9.3,12.2,1.3,1.3,80,7,1.9,.01,.36,-7.1
2018,2,4,4.2,43.7,.47,0,0,8.9,12.2,1.4,1,64,43,2.6,.01,.36,-7.1
2018,2,5,1.6,52.6,.32,0,0,8.5,12.2,1.1,1.1,27,21,1.6,0,.36,-7.1
